,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",17,0.037,0.02,0.055,0,0,0.001
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",7,0.015,0.004,0.027,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",5,0.011,0.001,0.021,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",45,0.099,0.07,0.128,0.001,0.001,0.001
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 10402, 'name': 'Music'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",15,0.033,0.016,0.05,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",14,0.031,0.015,0.047,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",9,0.02,0.007,0.033,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",343,0.754,0.675,0.834,0.008,0.007,0.008
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",11,0.024,0.01,0.038,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",7,0.015,0.004,0.027,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",101,0.222,0.179,0.265,0.002,0.002,0.003
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",5,0.011,0.001,0.021,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",7,0.015,0.004,0.027,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",213,0.468,0.406,0.531,0.005,0.004,0.005
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",14,0.031,0.015,0.047,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",11,0.024,0.01,0.038,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",19,0.042,0.023,0.061,0,0,0.001
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",8,0.018,0.005,0.03,0,0,0
,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",1,0.002,0,0.007,0,0,0
